,employee_id,department,gender,job_level,performance_rating,engagement,salary_thousands,tenure_years,age_years,promotion_indicator,record_start_date,record_end_date,termination_indicator,termination_date
3512,3512,Account/Client Management,Female,Individual Contributor,3.0,1.0,174,13,42,0,2018-01-01,2018-06-24,1,2018-06-24 00:00:00
3513,3513,Technology,Female,Manager,5.0,2.0,432,2,28,0,2018-01-01,2018-05-09,1,2018-05-09 00:00:00
3514,3514,Account/Client Management,Female,Individual Contributor,4.0,3.0,198,13,41,0,2018-01-01,2018-12-31,0,
3515,3515,Technology,Female,Manager,4.0,5.0,283,13,39,0,2018-01-01,2018-12-31,0,
3516,3516,Technology,Male,Individual Contributor,2.0,3.0,104,55,61,0,2018-01-01,2018-12-31,0,
3517,3517,Account/Client Management,Male,Individual Contributor,3.0,5.0,133,12,39,0,2018-01-01,2018-12-31,0,
3518,3518,Technology,Male,Individual Contributor,3.0,3.0,78,4,28,0,2018-01-01,2018-12-31,0,
3519,3519,Account/Client Management,Male,Individual Contributor,4.0,5.0,125,5,30,0,2018-01-01,2018-12-31,0,
3520,3520,Technology,Male,Individual Contributor,5.0,3.0,134,30,30,0,2018-01-01,2018-12-31,0,
3521,3521,Technology,Male,Individual Contributor,4.0,2.0,104,13,40,0,2018-01-01,2018-05-31,1,2018-05-31 00:00:00
3522,3522,Account/Client Management,Male,Individual Contributor,4.0,3.0,87,11,39,0,2018-01-01,2018-12-31,0,
3523,3523,Technology,Male,Individual Contributor,3.0,2.0,142,50,57,0,2018-01-01,2018-12-27,1,2018-12-27 00:00:00
3524,3524,Technology,Male,Individual Contributor,3.0,3.0,180,6,31,0,2018-01-01,2018-12-31,0,
3525,3525,Account/Client Management,Male,Individual Contributor,5.0,3.0,59,13,40,0,2018-01-01,2018-12-31,0,
3526,3526,Technology,Female,Individual Contributor,4.0,3.0,87,7,34,0,2018-01-01,2018-12-31,0,
3527,3527,"Corporate Admin (HR, Finance, etc)",Male,Individual Contributor,5.0,5.0,84,15,41,0,2018-01-01,2018-12-31,0,
3528,3528,Technology,Male,Individual Contributor,4.0,5.0,147,3,23,0,2018-01-01,2018-12-31,0,
3529,3529,Technology,Male,Individual Contributor,3.0,4.0,107,27,42,0,2018-01-01,2018-12-31,0,
3530,3530,"Corporate Admin (HR, Finance, etc)",Male,Manager,5.0,4.0,202,3,31,0,2018-01-01,2018-02-02,1,2018-02-02 00:00:00
3531,3531,Technology,Male,Individual Contributor,3.0,1.0,120,2,25,0,2018-01-01,2018-05-27,1,2018-05-27 00:00:00
3532,3532,Technology,Female,Manager,3.0,4.0,359,4,22,0,2018-01-01,2018-12-31,0,
3533,3533,Technology,Male,Individual Contributor,3.0,2.0,127,11,27,0,2018-01-01,2018-12-31,0,
3534,3534,Technology,Female,Individual Contributor,4.0,4.0,91,13,31,0,2018-01-01,2018-12-31,0,
3535,3535,Technology,Female,Individual Contributor,3.0,2.0,78,4,21,0,2018-01-01,2018-12-31,0,
3536,3536,Technology,Male,Manager,3.0,5.0,172,7,22,0,2018-01-01,2018-12-31,0,
3537,3537,Technology,Male,Manager,3.0,3.0,236,17,34,0,2018-01-01,2018-12-31,0,
3538,3538,Technology,Male,Executive,3.0,2.0,3755,7,31,0,2018-01-01,2018-12-31,0,
3539,3539,Technology,Female,Individual Contributor,5.0,1.0,162,26,30,0,2018-01-01,2018-06-11,1,2018-06-11 00:00:00
3540,3540,Technology,Male,Individual Contributor,1.0,1.0,194,2,25,0,2018-01-01,2018-06-24,1,2018-06-24 00:00:00
3541,3541,Technology,Female,Individual Contributor,3.0,3.0,79,2,31,0,2018-01-01,2018-12-31,0,
3542,3542,Technology,Female,Individual Contributor,2.0,4.0,148,13,34,0,2018-01-01,2018-12-31,0,
3543,3543,Account/Client Management,Female,Senior Leader,3.0,5.0,916,11,38,0,2018-01-01,2018-12-31,0,
3544,3544,Technology,Female,Individual Contributor,3.0,5.0,172,2,25,0,2018-01-01,2018-12-31,0,
3545,3545,"Corporate Admin (HR, Finance, etc)",Male,Individual Contributor,3.0,4.0,122,6,34,0,2018-01-01,2018-12-31,0,
3546,3546,Technology,Male,Individual Contributor,4.0,3.0,127,53,39,1,2018-01-01,2018-12-31,0,
3547,3547,Technology,Male,Individual Contributor,1.0,2.0,147,47,26,0,2018-01-01,2018-08-12,1,2018-08-12 00:00:00
3548,3548,Technology,Female,Manager,5.0,1.0,279,6,35,1,2018-01-01,2018-12-31,0,
3549,3549,Technology,Male,Individual Contributor,4.0,4.0,67,38,31,0,2018-01-01,2018-12-31,0,
3550,3550,Technology,Female,Manager,4.0,5.0,178,26,54,1,2018-01-01,2018-12-31,0,
3551,3551,Account/Client Management,Male,Individual Contributor,3.0,2.0,113,34,60,0,2018-01-01,2018-12-31,0,
3552,3552,Technology,Male,Individual Contributor,2.0,1.0,39,4,32,0,2018-01-01,2018-12-31,0,
3553,3553,Technology,Female,Manager,4.0,1.0,199,23,51,0,2018-01-01,2018-08-31,1,2018-08-31 00:00:00
3554,3554,"Corporate Admin (HR, Finance, etc)",Female,Individual Contributor,2.0,3.0,87,14,36,0,2018-01-01,2018-12-31,0,
3555,3555,Technology,Female,Senior Leader,3.0,5.0,860,34,25,0,2018-01-01,2018-12-31,0,
3556,3556,Technology,Male,Executive,5.0,5.0,2548,39,34,0,2018-01-01,2018-12-31,0,
3557,3557,Account/Client Management,Female,Manager,3.0,2.0,251,7,31,0,2018-01-01,2018-12-31,0,
3558,3558,Technology,Male,Senior Leader,5.0,4.0,1303,4,33,0,2018-01-01,2018-12-31,0,
3559,3559,Technology,Male,Individual Contributor,4.0,5.0,117,34,25,0,2018-01-01,2018-12-31,0,
3560,3560,Account/Client Management,Male,Manager,3.0,3.0,296,3,27,0,2018-01-01,2018-12-31,0,
3561,3561,Account/Client Management,Female,Manager,3.0,4.0,182,26,39,0,2018-01-01,2018-12-31,0,
3562,3562,Account/Client Management,Male,Manager,5.0,2.0,401,13,41,1,2018-01-01,2018-12-31,0,
3563,3563,"Corporate Admin (HR, Finance, etc)",Female,Manager,4.0,5.0,273,4,27,0,2018-01-01,2018-12-31,0,
3564,3564,Account/Client Management,Male,Manager,3.0,2.0,257,27,25,0,2018-01-01,2018-12-31,0,
3565,3565,Technology,Male,Individual Contributor,4.0,2.0,198,39,55,0,2018-01-01,2018-05-10,1,2018-05-10 00:00:00
3566,3566,"Corporate Admin (HR, Finance, etc)",Female,Manager,2.0,5.0,232,24,50,0,2018-01-01,2018-12-31,0,
3567,3567,Technology,Male,Individual Contributor,4.0,1.0,53,9,30,1,2018-01-01,2018-12-31,0,
3568,3568,Account/Client Management,Female,Individual Contributor,4.0,2.0,109,24,51,1,2018-01-01,2018-12-31,0,
3569,3569,Technology,Female,Individual Contributor,4.0,1.0,184,19,41,0,2018-01-01,2018-12-31,0,
3570,3570,Account/Client Management,Male,Individual Contributor,4.0,2.0,167,1,22,0,2018-01-01,2018-12-31,0,
3571,3571,Technology,Male,Manager,4.0,4.0,316,3,32,0,2018-01-01,2018-12-31,0,
3572,3572,Technology,Male,Individual Contributor,1.0,5.0,131,44,48,0,2018-01-01,2018-12-31,0,
3573,3573,Account/Client Management,Female,Individual Contributor,3.0,1.0,118,10,22,0,2018-01-01,2018-03-03,1,2018-03-03 00:00:00
3574,3574,Account/Client Management,Male,Manager,4.0,2.0,435,28,50,0,2018-01-01,2018-12-31,0,
3575,3575,Technology,Male,Manager,4.0,3.0,203,28,32,0,2018-01-01,2018-12-31,0,
3576,3576,Technology,Male,Individual Contributor,4.0,4.0,145,29,52,0,2018-01-01,2018-12-31,0,
3577,3577,Technology,Female,Individual Contributor,3.0,1.0,86,3,32,0,2018-01-01,2018-12-31,0,
3578,3578,Technology,Female,Individual Contributor,5.0,1.0,90,12,35,0,2018-01-01,2018-03-26,1,2018-03-26 00:00:00
3579,3579,Technology,Male,Senior Leader,4.0,4.0,1135,3,32,0,2018-01-01,2018-12-31,0,
3580,3580,Technology,Female,Individual Contributor,2.0,3.0,116,13,34,0,2018-01-01,2018-12-31,0,
3581,3581,Technology,Female,Individual Contributor,3.0,5.0,124,6,35,0,2018-01-01,2018-12-31,0,
3582,3582,Technology,Male,Executive,3.0,5.0,986,21,38,0,2018-01-01,2018-12-31,0,
3583,3583,Account/Client Management,Male,Individual Contributor,3.0,2.0,60,10,38,0,2018-01-01,2018-05-01,1,2018-05-01 00:00:00
3584,3584,Account/Client Management,Female,Individual Contributor,5.0,3.0,147,54,42,0,2018-01-01,2018-12-31,0,
3585,3585,Account/Client Management,Male,Individual Contributor,4.0,3.0,115,2,31,0,2018-01-01,2018-12-31,0,
3586,3586,Account/Client Management,Male,Senior Leader,5.0,3.0,719,12,37,0,2018-01-01,2018-12-31,0,
3587,3587,Technology,Female,Individual Contributor,5.0,2.0,137,6,35,0,2018-01-01,2018-10-21,1,2018-10-21 00:00:00
3588,3588,Account/Client Management,Female,Individual Contributor,4.0,1.0,168,1,30,0,2018-01-01,2018-12-31,0,
3589,3589,Technology,Male,Executive,4.0,5.0,809,14,41,0,2018-01-01,2018-12-31,0,
3590,3590,Technology,Male,Individual Contributor,2.0,2.0,81,45,49,0,2018-01-01,2018-12-31,0,
3591,3591,Technology,Female,Individual Contributor,3.0,4.0,165,12,34,0,2018-01-01,2018-12-31,0,
3592,3592,Technology,Male,Manager,3.0,5.0,304,5,26,0,2018-01-01,2018-12-31,0,
3593,3593,Technology,Male,Executive,3.0,4.0,8547,24,53,0,2018-01-01,2018-12-31,0,
3594,3594,Account/Client Management,Male,Senior Leader,3.0,3.0,998,15,42,0,2018-01-01,2018-02-03,1,2018-02-03 00:00:00
3595,3595,Technology,Male,Manager,5.0,3.0,336,17,30,0,2018-01-01,2018-12-31,0,
3596,3596,Account/Client Management,Male,Individual Contributor,2.0,2.0,199,6,27,0,2018-01-01,2018-12-31,0,
3597,3597,Technology,Male,Individual Contributor,5.0,2.0,115,21,47,0,2018-01-01,2018-07-07,1,2018-07-07 00:00:00
3598,3598,Account/Client Management,Male,Senior Leader,4.0,5.0,986,6,30,0,2018-01-01,2018-12-31,0,
3599,3599,Account/Client Management,Female,Individual Contributor,4.0,3.0,128,23,34,0,2018-01-01,2018-12-31,0,
3600,3600,Technology,Male,Individual Contributor,3.0,3.0,119,8,34,0,2018-01-01,2018-12-31,0,
3601,3601,Technology,Female,Manager,5.0,4.0,248,22,50,1,2018-01-01,2018-12-31,0,
3602,3602,Technology,Male,Manager,5.0,5.0,119,6,35,0,2018-01-01,2018-12-31,0,
3603,3603,Technology,Female,Individual Contributor,2.0,3.0,174,57,35,0,2018-01-01,2018-12-31,0,
3604,3604,Technology,Male,Individual Contributor,3.0,1.0,143,50,61,0,2018-01-01,2018-01-21,1,2018-01-21 00:00:00
3605,3605,Account/Client Management,Male,Individual Contributor,4.0,3.0,170,4,26,0,2018-01-01,2018-12-31,0,
3606,3606,Account/Client Management,Female,Senior Leader,4.0,5.0,640,11,35,0,2018-01-01,2018-09-05,1,2018-09-05 00:00:00
3607,3607,Account/Client Management,Male,Individual Contributor,3.0,1.0,128,49,53,0,2018-01-01,2018-02-15,1,2018-02-15 00:00:00
3608,3608,Technology,Female,Manager,4.0,3.0,123,4,29,0,2018-01-01,2018-12-31,0,
3609,3609,Account/Client Management,Female,Executive,3.0,2.0,5516,5,32,0,2018-01-01,2018-04-05,1,2018-04-05 00:00:00
3610,3610,Technology,Male,Individual Contributor,3.0,5.0,101,46,62,0,2018-01-01,2018-12-31,0,
3611,3611,Technology,Male,Manager,5.0,1.0,183,18,26,0,2018-01-01,2018-01-04,1,2018-01-04 00:00:00
3612,3612,Technology,Male,Manager,3.0,4.0,130,4,25,0,2018-01-01,2018-12-31,0,
3613,3613,Technology,Male,Individual Contributor,3.0,1.0,115,12,38,0,2018-01-01,2018-06-06,1,2018-06-06 00:00:00
3614,3614,Account/Client Management,Male,Senior Leader,4.0,3.0,477,9,38,0,2018-01-01,2018-12-31,0,
3615,3615,Technology,Male,Executive,4.0,4.0,1434,22,51,0,2018-01-01,2018-12-31,0,
3616,3616,Technology,Male,Individual Contributor,4.0,2.0,129,10,32,0,2018-01-01,2018-12-31,0,
3617,3617,Technology,Male,Individual Contributor,3.0,4.0,120,1,30,0,2018-01-01,2018-12-31,0,
3618,3618,Account/Client Management,Male,Individual Contributor,3.0,2.0,75,1,21,0,2018-01-01,2018-12-31,0,
3619,3619,Technology,Male,Individual Contributor,1.0,4.0,80,10,25,0,2018-01-01,2018-12-31,0,
3620,3620,Account/Client Management,Male,Manager,5.0,1.0,309,4,27,0,2018-01-01,2018-06-12,1,2018-06-12 00:00:00
3621,3621,Account/Client Management,Female,Manager,3.0,2.0,412,2,25,0,2018-01-01,2018-09-06,1,2018-09-06 00:00:00
3622,3622,Technology,Male,Manager,4.0,5.0,311,6,31,1,2018-01-01,2018-12-31,0,
3623,3623,Account/Client Management,Male,Manager,4.0,2.0,301,5,34,0,2018-01-01,2018-12-31,0,
3624,3624,Technology,Male,Individual Contributor,4.0,5.0,191,37,37,0,2018-01-01,2018-12-31,0,
3625,3625,Technology,Female,Individual Contributor,5.0,2.0,158,14,36,0,2018-01-01,2018-11-19,1,2018-11-19 00:00:00
3626,3626,Technology,Male,Individual Contributor,3.0,5.0,69,1,27,0,2018-01-01,2018-12-31,0,
3627,3627,"Corporate Admin (HR, Finance, etc)",Male,Individual Contributor,3.0,4.0,126,8,29,0,2018-01-01,2018-12-31,0,
3628,3628,Account/Client Management,Female,Manager,4.0,1.0,197,8,29,0,2018-01-01,2018-12-31,0,
3629,3629,"Corporate Admin (HR, Finance, etc)",Female,Individual Contributor,3.0,3.0,161,18,45,0,2018-01-01,2018-12-31,0,
3630,3630,Technology,Male,Individual Contributor,5.0,3.0,113,27,46,0,2018-01-01,2018-12-31,0,
3631,3631,Account/Client Management,Male,Individual Contributor,1.0,4.0,165,27,43,0,2018-01-01,2018-10-20,1,2018-10-20 00:00:00
3632,3632,Account/Client Management,Female,Manager,5.0,2.0,244,8,27,0,2018-01-01,2018-07-27,1,2018-07-27 00:00:00
3633,3633,Account/Client Management,Male,Individual Contributor,3.0,2.0,181,30,45,0,2018-01-01,2018-12-31,0,
3634,3634,Account/Client Management,Male,Individual Contributor,3.0,5.0,117,4,31,0,2018-01-01,2018-12-31,0,
3635,3635,Account/Client Management,Male,Senior Leader,2.0,5.0,806,3,29,0,2018-01-01,2018-12-31,0,
3636,3636,Account/Client Management,Male,Manager,5.0,1.0,205,5,29,1,2018-01-01,2018-12-31,0,
3637,3637,Technology,Male,Individual Contributor,3.0,1.0,166,41,30,0,2018-01-01,2018-12-31,0,
3638,3638,Technology,Male,Individual Contributor,2.0,2.0,104,9,28,0,2018-01-01,2018-10-12,1,2018-10-12 00:00:00
3639,3639,Account/Client Management,Male,Manager,4.0,2.0,240,8,23,0,2018-01-01,2018-12-31,0,
3640,3640,Technology,Male,Individual Contributor,4.0,3.0,160,10,35,0,2018-01-01,2018-12-31,0,
3641,3641,Technology,Female,Individual Contributor,4.0,5.0,125,13,30,0,2018-01-01,2018-12-31,0,
3642,3642,Account/Client Management,Male,Individual Contributor,4.0,1.0,173,12,40,1,2018-01-01,2018-12-31,0,
3643,3643,Technology,Female,Individual Contributor,3.0,5.0,90,6,35,0,2018-01-01,2018-12-31,0,
3644,3644,Technology,Female,Individual Contributor,3.0,1.0,183,15,42,0,2018-01-01,2018-11-28,1,2018-11-28 00:00:00
3645,3645,Account/Client Management,Male,Manager,4.0,5.0,448,9,33,0,2018-01-01,2018-07-02,1,2018-07-02 00:00:00
3646,3646,Account/Client Management,Male,Individual Contributor,4.0,3.0,195,5,34,1,2018-01-01,2018-12-31,0,
3647,3647,Account/Client Management,Male,Individual Contributor,3.0,2.0,122,44,42,0,2018-01-01,2018-12-31,0,
3648,3648,Account/Client Management,Male,Individual Contributor,5.0,2.0,122,37,50,1,2018-01-01,2018-12-31,0,
3649,3649,Technology,Male,Senior Leader,4.0,3.0,779,7,32,0,2018-01-01,2018-12-31,0,
3650,3650,Account/Client Management,Female,Individual Contributor,4.0,3.0,189,6,34,0,2018-01-01,2018-12-31,0,
3651,3651,Technology,Female,Senior Leader,5.0,4.0,826,19,33,1,2018-01-01,2018-12-31,0,
3652,3652,Technology,Male,Executive,4.0,4.0,2671,14,29,0,2018-01-01,2018-12-31,0,
3653,3653,Account/Client Management,Female,Senior Leader,3.0,5.0,593,19,32,0,2018-01-01,2018-12-31,0,
3654,3654,Account/Client Management,Female,Manager,4.0,4.0,303,4,29,0,2018-01-01,2018-12-31,0,
3655,3655,Account/Client Management,Female,Senior Leader,3.0,4.0,543,18,43,0,2018-01-01,2018-12-31,0,
3656,3656,Technology,Male,Individual Contributor,5.0,2.0,167,14,36,0,2018-01-01,2018-12-31,0,
3657,3657,Technology,Male,Individual Contributor,2.0,2.0,100,6,34,0,2018-01-01,2018-05-28,1,2018-05-28 00:00:00
3658,3658,Technology,Male,Individual Contributor,2.0,1.0,93,9,24,0,2018-01-01,2018-05-27,1,2018-05-27 00:00:00
3659,3659,Account/Client Management,Female,Manager,4.0,2.0,340,2,26,0,2018-01-01,2018-12-31,0,
3660,3660,Technology,Male,Executive,4.0,3.0,10887,16,37,0,2018-01-01,2018-12-31,0,
3661,3661,Technology,Male,Individual Contributor,3.0,5.0,164,13,36,0,2018-01-01,2018-12-31,0,
3662,3662,Technology,Female,Senior Leader,4.0,3.0,653,35,57,0,2018-01-01,2018-12-31,0,
3663,3663,Technology,Female,Senior Leader,2.0,4.0,874,15,36,0,2018-01-01,2018-12-31,0,
3664,3664,Account/Client Management,Male,Executive,4.0,4.0,4425,25,48,0,2018-01-01,2018-12-31,0,
3665,3665,Technology,Male,Manager,5.0,3.0,260,7,32,0,2018-01-01,2018-12-01,1,2018-12-01 00:00:00
3666,3666,Technology,Female,Manager,4.0,5.0,231,7,36,0,2018-01-01,2018-12-31,0,
3667,3667,Technology,Male,Executive,3.0,4.0,2229,8,36,0,2018-01-01,2018-12-31,0,
3668,3668,Account/Client Management,Female,Manager,4.0,2.0,231,27,40,0,2018-01-01,2018-08-23,1,2018-08-23 00:00:00
3669,3669,Technology,Male,Individual Contributor,3.0,3.0,73,13,40,0,2018-01-01,2018-08-12,1,2018-08-12 00:00:00
3670,3670,Technology,Male,Individual Contributor,3.0,5.0,189,36,45,0,2018-01-01,2018-12-31,0,
3671,3671,Technology,Male,Individual Contributor,3.0,4.0,123,40,50,0,2018-01-01,2018-12-31,0,
3672,3672,Account/Client Management,Female,Senior Leader,4.0,5.0,703,26,36,0,2018-01-01,2018-12-31,0,
3673,3673,Technology,Male,Executive,5.0,5.0,11133,15,44,0,2018-01-01,2018-12-28,1,2018-12-28 00:00:00
3674,3674,Account/Client Management,Female,Individual Contributor,3.0,2.0,190,45,33,0,2018-01-01,2018-12-31,0,
3675,3675,Technology,Male,Senior Leader,3.0,1.0,577,14,37,0,2018-01-01,2018-06-27,1,2018-06-27 00:00:00
3676,3676,Account/Client Management,Male,Individual Contributor,3.0,1.0,193,36,54,0,2018-01-01,2018-12-30,1,2018-12-30 00:00:00
3677,3677,Technology,Male,Individual Contributor,3.0,1.0,68,50,51,0,2018-01-01,2018-04-26,1,2018-04-26 00:00:00
3678,3678,Technology,Male,Individual Contributor,4.0,3.0,146,36,42,1,2018-01-01,2018-12-31,0,
3679,3679,"Corporate Admin (HR, Finance, etc)",Female,Individual Contributor,2.0,3.0,127,5,31,0,2018-01-01,2018-12-31,0,
3680,3680,"Corporate Admin (HR, Finance, etc)",Female,Individual Contributor,5.0,3.0,142,22,27,0,2018-01-01,2018-12-31,0,
3681,3681,Account/Client Management,Male,Senior Leader,3.0,4.0,803,7,32,0,2018-01-01,2018-06-29,1,2018-06-29 00:00:00
3682,3682,Technology,Female,Individual Contributor,4.0,2.0,112,32,30,0,2018-01-01,2018-01-17,1,2018-01-17 00:00:00
3683,3683,Technology,Female,Individual Contributor,4.0,3.0,79,51,45,0,2018-01-01,2018-12-31,0,
3684,3684,Technology,Male,Senior Leader,4.0,4.0,485,17,44,0,2018-01-01,2018-12-31,0,
3685,3685,Technology,Male,Individual Contributor,2.0,4.0,122,56,44,0,2018-01-01,2018-12-31,0,
3686,3686,Technology,Male,Individual Contributor,4.0,5.0,140,33,35,0,2018-01-01,2018-12-31,0,
3687,3687,Technology,Female,Individual Contributor,3.0,4.0,74,3,26,0,2018-01-01,2018-12-31,0,
3688,3688,Technology,Female,Individual Contributor,3.0,2.0,39,3,31,0,2018-01-01,2018-04-06,1,2018-04-06 00:00:00
3689,3689,Account/Client Management,Male,Senior Leader,5.0,4.0,772,19,42,0,2018-01-01,2018-12-31,0,
3690,3690,Technology,Male,Senior Leader,4.0,2.0,783,46,44,0,2018-01-01,2018-12-31,0,
3691,3691,Technology,Male,Individual Contributor,3.0,2.0,150,35,23,1,2018-01-01,2018-12-31,0,
3692,3692,Account/Client Management,Male,Senior Leader,3.0,3.0,948,33,49,0,2018-01-01,2018-12-31,0,
3693,3693,Technology,Male,Manager,5.0,5.0,166,6,29,0,2018-01-01,2018-12-31,0,
3694,3694,Account/Client Management,Female,Individual Contributor,3.0,2.0,112,3,26,0,2018-01-01,2018-08-02,1,2018-08-02 00:00:00
3695,3695,Technology,Male,Manager,1.0,4.0,149,17,22,0,2018-01-01,2018-12-31,0,
3696,3696,Account/Client Management,Male,Senior Leader,4.0,3.0,750,3,24,0,2018-01-01,2018-12-31,0,
3697,3697,Technology,Male,Individual Contributor,3.0,3.0,91,41,62,0,2018-01-01,2018-12-31,0,
3698,3698,Technology,Female,Manager,4.0,5.0,439,4,28,0,2018-01-01,2018-12-31,0,
3699,3699,Technology,Male,Individual Contributor,3.0,3.0,155,31,47,0,2018-01-01,2018-12-31,0,
3700,3700,Technology,Female,Manager,4.0,4.0,112,6,30,0,2018-01-01,2018-12-31,0,
3701,3701,Technology,Female,Individual Contributor,3.0,3.0,122,1,24,0,2018-01-01,2018-12-31,0,
3702,3702,Technology,Male,Executive,5.0,3.0,5009,17,35,0,2018-01-01,2018-12-31,0,
3703,3703,Technology,Male,Individual Contributor,2.0,3.0,106,1,25,0,2018-01-01,2018-03-01,1,2018-03-01 00:00:00
3704,3704,Technology,Male,Individual Contributor,3.0,5.0,69,4,29,0,2018-01-01,2018-12-31,0,
3705,3705,Technology,Male,Manager,4.0,5.0,148,16,28,0,2018-01-01,2018-12-31,0,
3706,3706,Account/Client Management,Female,Individual Contributor,4.0,2.0,174,33,37,0,2018-01-01,2018-12-31,0,
3707,3707,Technology,Female,Individual Contributor,5.0,1.0,149,4,26,0,2018-01-01,2018-12-31,0,
3708,3708,Account/Client Management,Female,Manager,3.0,4.0,277,16,31,0,2018-01-01,2018-12-31,0,
3709,3709,Technology,Male,Senior Leader,5.0,3.0,911,32,26,0,2018-01-01,2018-12-31,0,
3710,3710,Technology,Male,Individual Contributor,4.0,2.0,125,10,34,0,2018-01-01,2018-04-13,1,2018-04-13 00:00:00
3711,3711,Technology,Female,Individual Contributor,3.0,2.0,138,23,49,0,2018-01-01,2018-04-10,1,2018-04-10 00:00:00
3712,3712,Technology,Female,Individual Contributor,1.0,4.0,189,1,30,0,2018-01-01,2018-09-06,1,2018-09-06 00:00:00
3713,3713,Account/Client Management,Male,Individual Contributor,2.0,3.0,184,9,36,0,2018-01-01,2018-01-29,1,2018-01-29 00:00:00
3714,3714,Technology,Female,Manager,5.0,5.0,443,15,42,0,2018-01-01,2018-12-31,0,
3715,3715,Account/Client Management,Male,Manager,4.0,2.0,398,7,32,0,2018-01-01,2018-12-31,0,
3716,3716,Technology,Female,Individual Contributor,5.0,4.0,77,8,35,1,2018-01-01,2018-12-31,0,
3717,3717,Technology,Male,Individual Contributor,4.0,4.0,160,10,33,0,2018-01-01,2018-12-31,0,
3718,3718,Account/Client Management,Male,Individual Contributor,2.0,1.0,147,42,29,0,2018-01-01,2018-12-31,0,
3719,3719,"Corporate Admin (HR, Finance, etc)",Male,Manager,4.0,2.0,350,9,38,0,2018-01-01,2018-10-03,1,2018-10-03 00:00:00
